Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,word,log_freq,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,subject,survey_code,stimulus,key_press,sensible,critical,Class,practice,order,string,same,version_with_order,item_version,item,source,different_frame,ambiguity_type,response,correct_response,Gender,Native_Speaker,Mobile_Device,Age,B1,B2,version,bot_avg,log_rt,rt_z,count.x,prior_accuracy,prior_rt,distance_bert,distance_elmo,mean_relatedness,median_relatedness,sd_relatedness,se_relatedness,count.y,length
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1169,NA,html-keyboard-response,239,495929,0.0-115.0-1.0,4q5dxb7nhf,4q5dxb7nhf,He bailed out the liquid.<p>,77,S,yes,V,main,second,bailed,TRUE,M2_a_M2_b,M2_b,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,27,2,Chair,M2_a_M2_b,1,7.063903961,-1.058845647,54,0.064516129,7.449946831,0.126403391,0.065280318,3.083333333,3.5,1.083624669,0.312815497,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1373,NA,html-keyboard-response,247,395441,0.0-119.0-1.0,yoo60pl9o6,yoo60pl9o6,He bailed out the prisoner.<p>,77,S,yes,V,main,second,bailed,FALSE,M2_a_M1_a,M1_a,102,New stimuli,No,Homonymy,S,TRUE,Male,Yes,No,18,2,Chair,M1_a_M2_a,1,7.224753406,0.347423514,54,1,7.321457182,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1225,NA,html-keyboard-response,73,255447,0.0-32.0-1.0,zglqpt5fh7,zglqpt5fh7,He bailed out the prisoner.<p>,77,S,yes,V,main,second,bailed,TRUE,M1_b_M1_a,M1_a,102,New stimuli,No,Homonymy,S,TRUE,Male,Yes,No,20,2,Chair,M1_a_M1_b,1,7.110696123,0.231870916,55,1,7.321457182,0.140995204,0.084383667,3.083333333,4,1.378954369,0.398069838,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1204,NA,html-keyboard-response,155,203789,0.0-73.0-1.0,prlu1sa9my,prlu1sa9my,He bailed out the water.<p>,88,S,yes,V,main,second,bailed,TRUE,M2_b_M2_a,M2_a,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,21,2,Chair,M2_a_M2_b,1,7.093404626,0.245727135,55,0.260869565,7.232188375,0.126403391,0.065280318,3.083333333,3.5,1.083624669,0.312815497,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,936,NA,html-keyboard-response,91,168362,0.0-41.0-1.0,2usccf4uxc,2usccf4uxc,He bailed out the water.<p>,88,S,yes,V,main,second,bailed,FALSE,M1_a_M2_a,M2_a,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,20,2,Chair,M1_a_M2_a,1,6.841615476,-0.200382468,54,0.260869565,7.232188375,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1080,NA,html-keyboard-response,53,107363,0.0-22.0-1.0,sndaggja6a,sndaggja6a,He bailed out the water.<p>,88,S,yes,V,main,second,bailed,FALSE,M1_a_M2_a,M2_a,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,18,2,Chair,M1_a_M2_a,1,6.98471632,0.030221852,55,0.260869565,7.232188375,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1518,NA,html-keyboard-response,103,207930,0.0-47.0-1.0,bqho6xb6vp,bqho6xb6vp,He bailed out the prisoner.<p>,77,S,yes,V,main,second,bailed,TRUE,M1_b_M1_a,M1_a,102,New stimuli,No,Homonymy,S,TRUE,Non-binary,Yes,No,19,2,Chair,M1_a_M1_b,1,7.325148958,0.283543961,55,1,7.321457182,0.140995204,0.084383667,3.083333333,4,1.378954369,0.398069838,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,957,NA,html-keyboard-response,81,187907,0.0-36.0-1.0,50rd5uu19e,50rd5uu19e,He bailed out the defendant.<p>,77,S,yes,V,main,second,bailed,FALSE,M2_a_M1_b,M1_b,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,19,2,Chair,M1_b_M2_a,1,6.863803391,-0.122086172,55,0.869565217,7.531620109,0.443184912,0.110985637,0.75,0.5,0.88640526,0.313391585,8,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1780,NA,html-keyboard-response,139,473176,0.0-65.0-1.0,frqx6vw2d1,frqx6vw2d1,He bailed out the prisoner.<p>,77,S,yes,V,main,second,bailed,FALSE,M2_b_M1_a,M1_a,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,22,2,Chair,M1_a_M2_b,1,7.484368643,-0.26818877,54,1,7.321457182,0.287322104,0.099640667,0.666666667,1,0.707106781,0.23570226,9,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,2010,NA,html-keyboard-response,239,563740,0.0-115.0-1.0,vm3yk3su0e,vm3yk3su0e,He bailed out the liquid.<p>,88,S,yes,V,main,second,bailed,FALSE,M1_b_M2_b,M2_b,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,21,2,Chair,M1_b_M2_b,1,7.605890001,0.30518006,56,0.064516129,7.449946831,0.42926693,0.120074809,0.764705882,1,0.752446989,0.182495201,17,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,728,NA,html-keyboard-response,145,249757,0.0-68.0-1.0,l4avquduxt,l4avquduxt,He bailed out the water.<p>,77,S,yes,V,main,second,bailed,FALSE,M1_a_M2_a,M2_a,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,22,2,Chair,M1_a_M2_a,1,6.590301048,-0.709463143,53,0.260869565,7.232188375,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1211,NA,html-keyboard-response,53,135157,0.0-22.0-1.0,3focjo2q2y,3focjo2q2y,He bailed out the water.<p>,77,S,yes,V,main,second,bailed,FALSE,M1_b_M2_a,M2_a,102,New stimuli,No,Homonymy,S,TRUE,Male,Yes,No,20,2,Chair,M1_b_M2_a,1,7.099201744,-0.094435709,55,0.260869565,7.232188375,0.443184912,0.110985637,0.75,0.5,0.88640526,0.313391585,8,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1003,NA,html-keyboard-response,109,180523,0.0-50.0-1.0,dol693zfl0,dol693zfl0,He bailed out the water.<p>,88,S,yes,V,main,second,bailed,FALSE,M1_a_M2_a,M2_a,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,20,2,Chair,M1_a_M2_a,1,6.910750788,0.086090542,54,0.260869565,7.232188375,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1182,NA,html-keyboard-response,249,590629,0.0-120.0-1.0,4edk6y2wlk,4edk6y2wlk,He bailed out the prisoner.<p>,77,S,yes,V,main,second,bailed,FALSE,M2_b_M1_a,M1_a,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M2_b,1,7.074963198,0.347155086,55,1,7.321457182,0.287322104,0.099640667,0.666666667,1,0.707106781,0.23570226,9,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,735,NA,html-keyboard-response,219,446297,0.0-105.0-1.0,1qywoodmd2,1qywoodmd2,He bailed out the prisoner.<p>,77,S,yes,V,main,second,bailed,FALSE,M2_b_M1_a,M1_a,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,6.599870499,-1.100314534,55,1,7.321457182,0.287322104,0.099640667,0.666666667,1,0.707106781,0.23570226,9,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1173,NA,html-keyboard-response,75,207761,0.0-33.0-1.0,1wzodbsf7y,1wzodbsf7y,He bailed out the water.<p>,88,S,yes,V,main,second,bailed,FALSE,M1_a_M2_a,M2_a,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,25,2,Chair,M1_a_M2_a,1,7.067319849,-0.804634855,55,0.260869565,7.232188375,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,807,NA,html-keyboard-response,147,226496,0.0-69.0-1.0,xesfu0h98k,xesfu0h98k,He bailed out the liquid.<p>,88,S,yes,V,main,second,bailed,FALSE,M1_b_M2_b,M2_b,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,18,2,Chair,M1_b_M2_b,1,6.693323668,-0.228367194,55,0.064516129,7.449946831,0.42926693,0.120074809,0.764705882,1,0.752446989,0.182495201,17,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1654,NA,html-keyboard-response,85,188339,0.0-38.0-1.0,bacqef0gje,bacqef0gje,He bailed out the defendant.<p>,77,S,yes,V,main,second,bailed,TRUE,M1_a_M1_b,M1_b,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M1_b,1,7.410951876,0.456222601,54,0.869565217,7.531620109,0.140995204,0.084383667,3.083333333,4,1.378954369,0.398069838,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,840,NA,html-keyboard-response,137,302222,0.0-64.0-1.0,mhz82a74k9,mhz82a74k9,He bailed out the prisoner.<p>,77,S,yes,V,main,second,bailed,FALSE,M2_b_M1_a,M1_a,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,6.733401892,-0.584885515,55,1,7.321457182,0.287322104,0.099640667,0.666666667,1,0.707106781,0.23570226,9,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,928,NA,html-keyboard-response,61,94136,0.0-26.0-1.0,p7h7xsjj50,p7h7xsjj50,He bailed out the prisoner.<p>,77,S,yes,V,main,second,bailed,FALSE,M2_a_M1_a,M1_a,102,New stimuli,No,Homonymy,S,TRUE,Male,Yes,No,20,2,Chair,M1_a_M2_a,1,6.833031733,0.010505098,54,1,7.321457182,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1287,NA,html-keyboard-response,213,283328,0.0-102.0-1.0,864zg5t8jb,864zg5t8jb,He bailed out the defendant.<p>,77,S,yes,V,main,second,bailed,FALSE,M2_b_M1_b,M1_b,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,18,2,Chair,M1_b_M2_b,1,7.160069208,0.485596463,55,0.869565217,7.531620109,0.42926693,0.120074809,0.764705882,1,0.752446989,0.182495201,17,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1395,NA,html-keyboard-response,45,121468,0.0-18.0-1.0,7poq0nl7yt,7poq0nl7yt,He bailed out the prisoner.<p>,77,S,yes,V,main,second,bailed,TRUE,M1_b_M1_a,M1_a,102,New stimuli,No,Homonymy,S,TRUE,Male,Yes,No,22,2,Chair,M1_a_M1_b,1,7.240649694,0.135456378,54,1,7.321457182,0.140995204,0.084383667,3.083333333,4,1.378954369,0.398069838,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1978,NA,html-keyboard-response,89,115809,0.0-40.0-1.0,kcv5v2zj80,kcv5v2zj80,He bailed out the prisoner.<p>,88,S,yes,V,main,second,bailed,FALSE,M2_a_M1_a,M1_a,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,20,2,Chair,M1_a_M2_a,1,7.589841512,1.947123484,55,1,7.321457182,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,2428,NA,html-keyboard-response,83,163827,0.0-37.0-1.0,skb4uv2kf9,skb4uv2kf9,He bailed out the water.<p>,77,S,yes,V,main,second,bailed,TRUE,M2_b_M2_a,M2_a,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,18,2,Chair,M2_a_M2_b,1,7.794823152,1.599199426,55,0.260869565,7.232188375,0.126403391,0.065280318,3.083333333,3.5,1.083624669,0.312815497,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,968,NA,html-keyboard-response,143,366318,0.0-67.0-1.0,11pz67y2jv,11pz67y2jv,He bailed out the water.<p>,88,S,yes,V,main,second,bailed,FALSE,M1_a_M2_a,M2_a,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,20,2,Chair,M1_a_M2_a,1,6.875232087,-0.423898509,55,0.260869565,7.232188375,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,2134,NA,html-keyboard-response,229,358833,0.0-110.0-1.0,cpjzep1zv0,cpjzep1zv0,He bailed out the water.<p>,88,S,yes,V,main,second,bailed,FALSE,M1_a_M2_a,M2_a,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,20,2,Chair,M1_a_M2_a,1,7.665753432,1.799717165,54,0.260869565,7.232188375,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,2620,NA,html-keyboard-response,235,483370,0.0-113.0-1.0,guqltyqrjz,guqltyqrjz,He bailed out the defendant.<p>,88,S,yes,V,main,second,bailed,TRUE,M1_a_M1_b,M1_b,102,New stimuli,No,Homonymy,N,FALSE,Male,Yes,No,19,2,Chair,M1_a_M1_b,1,7.870929597,2.509151499,54,0.869565217,7.531620109,0.140995204,0.084383667,3.083333333,4,1.378954369,0.398069838,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1189,NA,html-keyboard-response,197,376569,0.0-94.0-1.0,du57z90equ,du57z90equ,He bailed out the defendant.<p>,77,S,yes,V,main,second,bailed,FALSE,M2_a_M1_b,M1_b,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,28,2,Chair,M1_b_M2_a,1,7.080867897,0.246411601,52,0.869565217,7.531620109,0.443184912,0.110985637,0.75,0.5,0.88640526,0.313391585,8,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1071,NA,html-keyboard-response,57,160335,0.0-24.0-1.0,jwcxuk91x6,jwcxuk91x6,He bailed out the defendant.<p>,77,S,yes,V,main,second,bailed,TRUE,M1_a_M1_b,M1_b,102,New stimuli,No,Homonymy,S,TRUE,Male,Yes,No,23,2,Chair,M1_a_M1_b,1,6.97634807,-0.468450672,55,0.869565217,7.531620109,0.140995204,0.084383667,3.083333333,4,1.378954369,0.398069838,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,598,NA,html-keyboard-response,59,89159,0.0-25.0-1.0,k9k5bl7bsa,k9k5bl7bsa,He bailed out the water.<p>,77,S,yes,V,main,second,bailed,FALSE,M1_a_M2_a,M2_a,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,19,2,Chair,M1_a_M2_a,1,6.393590754,-0.724871671,55,0.260869565,7.232188375,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1130,NA,html-keyboard-response,153,248841,0.0-72.0-1.0,aq8lxy7f2y,aq8lxy7f2y,He bailed out the prisoner.<p>,77,S,yes,V,main,second,bailed,TRUE,M1_b_M1_a,M1_a,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,19,2,Chair,M1_a_M1_b,1,7.029972912,0.441233766,54,1,7.321457182,0.140995204,0.084383667,3.083333333,4,1.378954369,0.398069838,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,975,NA,html-keyboard-response,183,295975,0.0-87.0-1.0,6mgqfqnfnt,6mgqfqnfnt,He bailed out the defendant.<p>,77,S,yes,V,main,second,bailed,FALSE,M2_b_M1_b,M1_b,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_b_M2_b,1,6.882437471,-0.29396509,55,0.869565217,7.531620109,0.42926693,0.120074809,0.764705882,1,0.752446989,0.182495201,17,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,913,NA,html-keyboard-response,111,165993,0.0-51.0-1.0,o40xglp55j,o40xglp55j,He bailed out the liquid.<p>,88,S,yes,V,main,second,bailed,FALSE,M1_a_M2_b,M2_b,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,6.816735881,-0.191094813,47,0.064516129,7.449946831,0.287322104,0.099640667,0.666666667,1,0.707106781,0.23570226,9,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,962,NA,html-keyboard-response,179,261181,0.0-85.0-1.0,ctcq5oob70,ctcq5oob70,He bailed out the water.<p>,88,S,yes,V,main,second,bailed,TRUE,M2_b_M2_a,M2_a,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,20,2,Chair,M2_a_M2_b,1,6.869014451,-0.200231124,52,0.260869565,7.232188375,0.126403391,0.065280318,3.083333333,3.5,1.083624669,0.312815497,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,899,NA,html-keyboard-response,243,253293,0.0-117.0-1.0,xdomj2pout,xdomj2pout,He bailed out the prisoner.<p>,77,S,yes,V,main,second,bailed,FALSE,M2_b_M1_a,M1_a,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,18,2,Chair,M1_a_M2_b,1,6.801283034,-0.00592679,55,1,7.321457182,0.287322104,0.099640667,0.666666667,1,0.707106781,0.23570226,9,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1077,NA,html-keyboard-response,111,290009,0.0-51.0-1.0,meaaxoxjw2,meaaxoxjw2,He bailed out the liquid.<p>,88,S,yes,V,main,second,bailed,TRUE,M2_a_M2_b,M2_b,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,22,2,Chair,M2_a_M2_b,1,6.981934677,0.00952384,55,0.064516129,7.449946831,0.126403391,0.065280318,3.083333333,3.5,1.083624669,0.312815497,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,540,NA,html-keyboard-response,81,318679,0.0-36.0-1.0,gtj74gj1hs,gtj74gj1hs,He bailed out the liquid.<p>,77,S,yes,V,main,second,bailed,TRUE,M2_a_M2_b,M2_b,102,New stimuli,No,Homonymy,S,TRUE,Male,Yes,No,19,2,Chair,M2_a_M2_b,1,6.29156914,-0.355021262,47,0.064516129,7.449946831,0.126403391,0.065280318,3.083333333,3.5,1.083624669,0.312815497,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1421,NA,html-keyboard-response,185,295331,0.0-88.0-1.0,3mb5qrf7ny,3mb5qrf7ny,He bailed out the defendant.<p>,77,S,yes,V,main,second,bailed,FALSE,M2_b_M1_b,M1_b,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,18,2,Chair,M1_b_M2_b,1,7.259116128,0.432240831,54,0.869565217,7.531620109,0.42926693,0.120074809,0.764705882,1,0.752446989,0.182495201,17,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1575,NA,html-keyboard-response,101,339621,0.0-46.0-1.0,phcg9go4je,phcg9go4je,He bailed out the prisoner.<p>,77,S,yes,V,main,second,bailed,TRUE,M1_b_M1_a,M1_a,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M1_b,1,7.362010551,0.570296971,35,1,7.321457182,0.140995204,0.084383667,3.083333333,4,1.378954369,0.398069838,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,953,NA,html-keyboard-response,207,311745,0.0-99.0-1.0,z2n4w2lvuj,z2n4w2lvuj,He bailed out the defendant.<p>,77,S,yes,V,main,second,bailed,TRUE,M1_a_M1_b,M1_b,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M1_b,1,6.859614904,-0.587802351,55,0.869565217,7.531620109,0.140995204,0.084383667,3.083333333,4,1.378954369,0.398069838,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1188,NA,html-keyboard-response,31,61239,0.0-11.0-1.0,rgkj29k85f,rgkj29k85f,He bailed out the water.<p>,88,S,yes,V,main,second,bailed,FALSE,M1_a_M2_a,M2_a,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,20,2,Chair,M1_a_M2_a,1,7.0800265,0.392622876,56,0.260869565,7.232188375,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1056,NA,html-keyboard-response,55,109959,0.0-23.0-1.0,kzat707d4c,kzat707d4c,He bailed out the water.<p>,88,S,yes,V,main,second,bailed,FALSE,M1_b_M2_a,M2_a,102,New stimuli,No,Homonymy,N,FALSE,Male,Yes,No,20,2,Chair,M1_b_M2_a,1,6.962243464,-0.353894067,54,0.260869565,7.232188375,0.443184912,0.110985637,0.75,0.5,0.88640526,0.313391585,8,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1119,NA,html-keyboard-response,147,339116,0.0-69.0-1.0,zc0tcyzalc,zc0tcyzalc,He bailed out the water.<p>,77,S,yes,V,main,second,bailed,TRUE,M2_b_M2_a,M2_a,102,New stimuli,No,Homonymy,S,TRUE,Male,Yes,No,21,2,Chair,M2_a_M2_b,1,7.020190708,-0.290332066,54,0.260869565,7.232188375,0.126403391,0.065280318,3.083333333,3.5,1.083624669,0.312815497,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1117,NA,html-keyboard-response,169,274020,0.0-80.0-1.0,4ntjz706ef,4ntjz706ef,He bailed out the defendant.<p>,77,S,yes,V,main,second,bailed,TRUE,M1_a_M1_b,M1_b,102,New stimuli,No,Homonymy,S,TRUE,Male,Yes,No,20,2,Chair,M1_a_M1_b,1,7.018401799,0.412930817,54,0.869565217,7.531620109,0.140995204,0.084383667,3.083333333,4,1.378954369,0.398069838,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,754,NA,html-keyboard-response,211,474336,0.0-101.0-1.0,ppv7uctwr1,ppv7uctwr1,He bailed out the prisoner.<p>,77,S,yes,V,main,second,bailed,FALSE,M2_b_M1_a,M1_a,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,22,2,Chair,M1_a_M2_b,1,6.625392368,-0.861908996,55,1,7.321457182,0.287322104,0.099640667,0.666666667,1,0.707106781,0.23570226,9,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,2893,NA,html-keyboard-response,179,439034,0.0-85.0-1.0,awnat83w0r,awnat83w0r,He bailed out the liquid.<p>,88,S,yes,V,main,second,bailed,FALSE,M1_b_M2_b,M2_b,102,New stimuli,No,Homonymy,N,FALSE,Male,Yes,No,20,2,Chair,M1_b_M2_b,1,7.970049305,0.589850927,55,0.064516129,7.449946831,0.42926693,0.120074809,0.764705882,1,0.752446989,0.182495201,17,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1031,NA,html-keyboard-response,165,307768,0.0-78.0-1.0,s4hekwenop,s4hekwenop,He bailed out the liquid.<p>,88,S,yes,V,main,second,bailed,FALSE,M1_a_M2_b,M2_b,102,New stimuli,No,Homonymy,N,FALSE,Male,Yes,No,26,2,Chair,M1_a_M2_b,1,6.938284484,-0.465531234,54,0.064516129,7.449946831,0.287322104,0.099640667,0.666666667,1,0.707106781,0.23570226,9,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,974,NA,html-keyboard-response,247,502183,0.0-119.0-1.0,m6aw5veqof,m6aw5veqof,He bailed out the water.<p>,88,S,yes,V,main,second,bailed,FALSE,M1_a_M2_a,M2_a,102,New stimuli,No,Homonymy,N,FALSE,Male,Yes,No,19,2,Chair,M1_a_M2_a,1,6.881411304,-0.59324761,55,0.260869565,7.232188375,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1465,NA,html-keyboard-response,201,351679,0.0-96.0-1.0,6lbv5uhykm,6lbv5uhykm,He bailed out the water.<p>,88,S,yes,V,main,second,bailed,TRUE,M2_b_M2_a,M2_a,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,20,2,Chair,M2_a_M2_b,1,7.289610521,0.555881126,55,0.260869565,7.232188375,0.126403391,0.065280318,3.083333333,3.5,1.083624669,0.312815497,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1609,NA,html-keyboard-response,157,286319,0.0-74.0-1.0,68a6hn4uvz,68a6hn4uvz,He bailed out the water.<p>,77,S,yes,V,main,second,bailed,FALSE,M1_a_M2_a,M2_a,102,New stimuli,No,Homonymy,S,TRUE,Male,Yes,No,20,2,Chair,M1_a_M2_a,1,7.383368147,0.703744727,55,0.260869565,7.232188375,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,837,NA,html-keyboard-response,105,146362,0.0-48.0-1.0,2r8jyhe7un,2r8jyhe7un,He bailed out the water.<p>,77,S,yes,V,main,second,bailed,FALSE,M1_a_M2_a,M2_a,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M2_a,1,6.72982407,0.243434056,46,0.260869565,7.232188375,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,3369,NA,html-keyboard-response,137,314783,0.0-64.0-1.0,r1c2epbxzl,r1c2epbxzl,He bailed out the water.<p>,88,S,yes,V,main,second,bailed,FALSE,M1_b_M2_a,M2_a,102,New stimuli,No,Homonymy,N,FALSE,Female,Yes,No,20,2,Chair,M1_b_M2_a,1,8.122371243,2.466122121,55,0.260869565,7.232188375,0.443184912,0.110985637,0.75,0.5,0.88640526,0.313391585,8,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1359,NA,html-keyboard-response,49,116291,0.0-20.0-1.0,4e6rrg22h5,4e6rrg22h5,He bailed out the prisoner.<p>,77,S,yes,V,main,second,bailed,TRUE,M1_b_M1_a,M1_a,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M1_b,1,7.214504414,0.126077229,54,1,7.321457182,0.140995204,0.084383667,3.083333333,4,1.378954369,0.398069838,12,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,894,NA,html-keyboard-response,55,92158,0.0-23.0-1.0,xxh77u2udt,xxh77u2udt,He bailed out the prisoner.<p>,77,S,yes,V,main,second,bailed,FALSE,M2_a_M1_a,M1_a,102,New stimuli,No,Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M2_a,1,6.795705775,-0.496656107,55,1,7.321457182,0.294229746,0.079534769,0.894736842,1,1.100239208,0.252412185,19,4
bail,0,3.86,1.11,0,28,1,885,Noun,bail,2.947433722,1784,NA,html-keyboard-response,163,374894,0.0-77.0-1.0,jls43v8rj0,jls43v8rj0,He bailed out the defendant.<p>,77,S,yes,V,main,second,bailed,FALSE,M2_a_M1_b,M1_b,102,New stimuli,No,Homonymy,S,TRUE,Male,Yes,No,19,2,Chair,M1_b_M2_a,1,7.486613313,1.564190568,56,0.869565217,7.531620109,0.443184912,0.110985637,0.75,0.5,0.88640526,0.313391585,8,4
